Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1347196290619363338,gabriela0531,4,16,PER,0.8242
1347196290619363338,covid,48,53,ORG,0.7501
1347196290929721344,enrique clausen,9,24,PER,0.9997
1347196290929721344,sonora,78,84,LOC,0.9999
1347196290929721344,covid-19,123,131,MISC,0.9999
1347196290929721344,sonora,173,179,LOC,1.0
1347196290929721344,hermosillo,181,191,LOC,0.9999
1347196290929721344,sonora,193,199,LOC,1.0
1347196291038765059,politicos,4,13,MISC,0.6623
1347196291038765059,vzla,14,18,PER,0.4868
1347196291038765059,covid-19,52,60,MISC,0.9999
1347196291038765059,táchira,64,71,LOC,0.9998
1347196291038765059,fundaredes,80,90,ORG,1.0
1347196291307036673,los ángeles,39,50,LOC,1.0
1347196291307036673,covid-19,60,68,MISC,0.9998
1347196293618167814,covid19,3,10,MISC,0.9999
1347196293618167814,nojuguemosalaruletarusa,221,244,MISC,0.7722
1347196293664354309,diaz,5,9,PER,0.9681
1347196293664354309,diaz,10,14,PER,0.9997
1347196293664354309,unaloficial,32,43,ORG,0.9931
1347196294184529920,pizarromariajo,4,18,PER,0.9981
1347196294184529920,gobierno nacional,77,94,ORG,0.9999
1347196294184529920,covid-19,116,124,MISC,0.9999
1347196294230536192,comité operativo de emergencia,78,108,ORG,0.9999
1347196294247272454,lomásleido,0,10,MISC,0.8135
1347196294247272454,sersel,35,41,ORG,0.9996
1347196294247272454,honduras,69,77,LOC,0.9883
1347196294247272454,covid-19,211,219,MISC,0.9999
1347196297325940737,pilar,0,5,LOC,0.9992
1347196297325940737,tasa covid,40,50,MISC,0.9979
1347196297325940737,tasacovid,150,159,MISC,0.9983
1347196297325940737,pandemia,172,180,MISC,0.8696
1347196297359499264,wuhan,0,5,LOC,0.9992
1347196297359499264,covid-19,46,54,MISC,0.9999
1347196297359499264,notimex,73,80,ORG,0.9999
1347196297359499264,notimex,85,92,ORG,0.9999
1347196297376391169,los ángeles,61,72,LOC,1.0
1347196297376391169,covid19,83,90,MISC,0.9999
1347196297468665858,méxico,0,6,LOC,0.9166
1347196297468665858,covid-19,66,74,MISC,0.9999
1347196297468665858,méxico,76,82,LOC,0.9088
1347196297468665858,covid-19,142,150,MISC,0.9998
1347196297468665858,quintoelab,181,191,ORG,0.9838
1347196297502208000,enportada,0,9,MISC,0.9995
1347196297716109313,dailycovidlja,0,13,MISC,0.9613
1347196297716109313,panorama nacional méxico,16,40,MISC,0.997
1347196297716109313,méxico,93,99,LOC,0.9996
1347196297716109313,covid19,171,178,MISC,0.9999
1347196301901844480,drpacomoreno1,4,17,PER,0.9982
1347196301901844480,covid19,46,53,MISC,0.9998
1347196301901844480,méxico,106,112,LOC,1.0
1347196302082400259,covid19,44,51,MISC,0.9998
1347196302082400259,vacunacovid19,121,134,MISC,0.8496
1347196302082400259,yomevacuno vaccineswork,135,158,MISC,0.8986
1347196306096332802,españa,29,35,LOC,1.0
1347196306314424320,laylatellez21,4,17,PER,0.9992
1347196306314424320,diazcanelb,20,30,PER,0.9959
1347196306314424320,granma,32,38,ORG,0.9999
1347196306314424320,covid-19,129,137,MISC,0.9999
1347196307488854021,europa,30,36,LOC,0.9999
1347196311213375491,partidopsuv,4,15,ORG,0.9984
1347196311213375491,covid19,66,73,MISC,0.9999
1347196311733497859,frenadeso,4,13,ORG,0.971
1347196311733497859,panamá,18,24,LOC,0.9997
1347196311733497859,pfizer,60,66,ORG,1.0
1347196314237415426,vicevenezuela,4,17,ORG,0.9994
1347196314237415426,envideo,19,26,MISC,0.9982
1347196314237415426,covid19,42,49,MISC,0.9998
1347196314384277505,zodi35guarico,4,17,ORG,0.9854
1347196314384277505,inamehinforma,24,37,MISC,0.988
1347196314384277505,covid-19  felizjueves,79,100,MISC,0.7943
1347196315109879809,mppeducacion,4,16,ORG,0.9997
1347196315109879809,venezuela,28,37,LOC,1.0
1347196315109879809,covid19,71,78,MISC,0.9999
1347196315894231040,bacigalupe,4,14,ORG,0.942
1347196315894231040,paso a paso,18,29,MISC,0.9997
1347196315911008256,eduandinoe,4,14,ORG,0.9808
1347196315911008256,quito,83,88,LOC,0.9999
1347196315911008256,covid19,132,139,MISC,0.9996
1347196317899108353,corona,3,9,ORG,0.9997
1347196322919702529,estanevando covid19,93,112,PER,0.9984
1347196323586568192,jovenclub2,4,14,ORG,0.5016
1347196323586568192,cuba,19,23,LOC,1.0
1347196323586568192,covid-19,111,119,MISC,0.9999
1347196323586568192,revolució,129,138,MISC,0.9978
1347196323590762497,a__tapia,4,12,PER,0.9996
1347196323590762497,méxico,16,22,LOC,0.9999
1347196329387290628,angelm32541409,1,15,PER,0.4897
1347196329387290628,hachebruford,17,29,PER,0.9628
1347196329387290628,koronavirus,82,93,MISC,0.9988
1347196329387290628,kirchnerismoviruskorruptus,124,150,MISC,0.9
1347196329387290628,lpmqtrmp,151,159,MISC,0.9998
1347196331752828929,covid19,72,79,MISC,0.9998
1347196331752828929,cuidarnosestareadetodos,120,143,MISC,0.9279
1347196332755333122,juliocastrom,62,74,PER,0.9607
1347196332755333122,covid19,183,190,MISC,0.9999
1347196333128617986,tuiteralexandr2,4,19,ORG,0.8164
