Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1356165390943088643,superbowl,3,12,MISC,0.9999
1356165390943088643,estadosunidos,51,64,LOC,0.9706
1356165390943088643,covid19,166,173,MISC,0.9998
1356165393023463424,familia unida,1,14,ORG,0.9579
1356165393023463424,fede bal,40,48,PER,0.9999
1356165393023463424,carmen barbieri,68,83,PER,0.9999
1356165393023463424,covid-19,158,166,MISC,0.9999
1356165396550746113,plan carboneras segura,2,24,MISC,0.9999
1356165396550746113,ayuntamiento de carboneras,42,68,ORG,0.9998
1356165396550746113,plan,137,141,MISC,0.9984
1356165396550746113,covid19,164,171,MISC,0.9996
1356165396550746113,carboneras presupuesto2021,240,266,MISC,0.9942
1356165397138055171,ciegunam,4,12,ORG,0.6691
1356165401021870090,ariadne díaz,0,12,PER,1.0
1356165401021870090,covid-19,46,54,MISC,0.9998
1356165401642749953,marianalestelle,4,19,PER,0.9989
1356165401642749953,covid,86,91,MISC,0.5321
1356165405476343808,diego arrabal,13,26,PER,0.9999
1356165405476343808,viva la vida,41,53,ORG,0.8545
1356165405476343808,covid,80,85,PER,0.9999
1356165408785629192,coordinación de institutos nacionales,21,58,ORG,0.9999
1356165408785629192,secretaría de salud de méxico,64,93,ORG,0.9999
1356165408785629192,azitromicina,120,132,MISC,0.9998
1356165408785629192,iver,135,139,MISC,0.9989
1356165411667140609,covid-19,5,13,MISC,0.9999
1356165411667140609,eii,49,52,MISC,0.9993
1356165411667140609,emq2021 takedagi,100,116,MISC,0.8042
1356165412849905664,libertaddigital,4,19,ORG,0.9991
1356165413411938305,covid-19,0,8,MISC,0.9995
1356165413411938305,oms,13,16,ORG,0.9998
1356165413411938305,wuhan,35,40,LOC,1.0
1356165414221471744,dara,4,8,ORG,0.9989
1356165414221471744,aragon,9,15,LOC,0.9996
1356165414221471744,reinas de la corona de aragón,47,76,MISC,0.9751
1356165414221471744,ministerio,91,101,ORG,0.9996
1356165414221471744,aragón,128,134,LOC,0.9929
1356165414221471744,ag,135,137,LOC,0.6967
1356165415400058880,orbitaeduardo,4,17,ORG,0.4877
1356165415400058880,pablo iglesias,19,33,PER,0.9992
1356165415400058880,su director de defensa animal,36,65,PER,0.9974
1356165415400058880,dni,116,119,MISC,0.9704
1356165415819485188,unputemas,4,13,ORG,0.9989
1356165415819485188,msp,123,126,ORG,0.9999
1356165416725475332,redry13,4,11,PER,0.9093
1356165416725475332,covid,38,43,MISC,0.9999
1356165419980058624,kristianbob,4,15,PER,0.7831
1356165419980058624,covid,35,40,MISC,0.9998
1356165423331495936,nicolasmaduro,4,17,PER,0.9986
1356165423331495936,pandemia,59,67,MISC,0.9996
1356165423331495936,venezuela,117,126,LOC,1.0
1356165424115818499,mariaburrel,4,15,PER,0.4557
1356165424115818499,covid,107,112,MISC,0.9988
1356165429639704581,lurquizu,4,12,PER,0.9987
1356165429639704581,uk,22,24,LOC,1.0
1356165429639704581,moderna,110,117,MISC,0.9999
1356165433351659522,mippcivzla,4,14,ORG,0.5046
1356165433351659522,venezuela,69,78,LOC,0.9097
1356165433351659522,covid-19,114,122,MISC,0.9999
1356165436333826049,jesuscintora,4,16,PER,0.9934
1356165436333826049,mallorca,44,52,LOC,1.0
1356165436333826049,casa,116,120,LOC,0.9977
1356165440024752130,juliomayol,4,14,PER,0.8961
1356165444680482816,juliomayol,4,14,PER,0.8961
1356165445842305027,jljcolorado,4,15,ORG,0.9654
1356165445842305027,ajuste,24,30,ORG,0.9941
1356165450149883905,españa,60,66,LOC,1.0
1356165450149883905,covid19,79,86,MISC,0.999
1356165457649266688,dios,12,16,ORG,0.4387
1356165459524124675,msaludpy,4,12,ORG,0.985
1356165459524124675,covid19,22,29,MISC,0.9998
1356165461185073157,jmgaan,4,10,MISC,0.7262
1356165461185073157,españa,71,77,LOC,1.0
1356165462493712384,isanseba,4,12,ORG,0.992
1356165474292260864,satanxalonso,4,16,PER,0.8107
1356165484413116423,unrepublicana,4,17,ORG,0.9996
1356165484413116423,santiago del estero,93,112,LOC,1.0
1356165484413116423,abigail,132,139,PER,0.8598
1356165486648680450,jljcolorado,4,15,ORG,0.9747
1356165486648680450,alemania,98,106,LOC,0.9994
1356165486648680450,ffp2,114,118,ORG,0.8694
1356165486648680450,n95,123,126,MISC,0.9794
1356165489907609602,carolinazweig,4,17,PER,0.9995
1356165498698936323,mincyt,4,10,PER,0.4833
1356165498698936323,ivic,45,49,ORG,0.9999
1356165498698936323,carvativir,68,78,MISC,0.9998
1356165510044528647,sistema solar,36,49,MISC,0.9061
1356165510044528647,vía láctea,83,93,LOC,0.9764
1356165510044528647,parkersunprobe,108,122,ORG,0.8007
1356165510845632515,covid19,93,100,MISC,0.9999
1356165510845632515,noticieromad,249,261,ORG,0.9975
1356165513190141955,cirogomezl,4,14,PER,0.9985
1356165513190141955,covid19,35,42,MISC,0.9998
1356165513190141955,centro banamex,47,61,ORG,0.9264
1356165515182542850,willytolerdoo,4,17,PER,0.9996
1356165515182542850,illa,29,33,MISC,0.9906
1356165521125892097,pandemic hot zone europe,0,24,MISC,0.9999
1356165521125892097,mattleacock,70,81,ORG,0.5024
1356165521125892097,thom lehmann,84,96,PER,0.9996
1356165521125892097,zmangames,112,121,ORG,0.9998
1356165521125892097,zmangames,124,133,ORG,0.9998
1356165547378028547,vivirsinalergia,4,19,ORG,0.5113
1356165547378028547,pandemia d la polio,40,59,MISC,0.9998
1356165547378028547,radio,126,131,MISC,0.9994
1356165548531458048,ivic,50,54,ORG,0.9999
1356165548531458048,carvativir,71,81,MISC,0.9999
1356165569565888515,redry13,4,11,PER,0.9093
1356165569565888515,covid,38,43,MISC,0.9999
1356165571512045568,aguasdehuelva,1,14,ORG,0.636
1356165571512045568,covid-19,45,53,MISC,0.9999
1356165572011110402,msaludpy,4,12,ORG,0.9855
1356165572011110402,covid19,22,29,MISC,0.9999
1356165573592412167,mianrey,4,11,ORG,0.9815
1356165573592412167,🚑,13,14,ORG,0.5898
1356165573592412167,covid,25,30,MISC,0.9993
1356165573592412167,uci,45,48,ORG,0.7235
