Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1371189387145396225,sofia,0,5,ORG,0.9983
1371189387950616578,famadd,0,6,MISC,0.9994
1371189387950616578,lucho pérez,9,20,PER,1.0
1371189387950616578,covid-19,46,54,MISC,0.9999
1371189388042850306,covid19,81,88,MISC,0.9999
1371189388042850306,tonalá,108,114,LOC,0.9999
1371189388042850306,gobierno de jalisco,198,217,ORG,0.9999
1371189388105891851,mariaaledelapaz,4,19,PER,0.9991
1371189388105891851,cubaporlavida,21,34,MISC,0.9631
1371189388105891851,covid19,37,44,MISC,0.9996
1371189388105891851,covid19,85,92,MISC,0.9999
1371189388202319873,semáforonaranja,93,108,MISC,0.9457
1371189388244226050,veritoaguilar15,4,19,PER,0.9993
1371189388244226050,kunnoefrontrow,72,86,MISC,0.8835
1371189389678809091,ministerio de salud,15,34,ORG,0.9999
1371189389678809091,san luis,77,85,LOC,0.9999
1371189389678809091,villa de merlo,87,101,LOC,1.0
1371189389678809091,santa rosa del conlara,104,126,LOC,0.9999
1371189389678809091,saludsanluis covid19,181,201,MISC,0.872
1371189389699731459,eeuu,65,71,LOC,0.9996
1371189389699731459,anthony fauci,73,86,PER,0.9999
1371189389699731459,covid19,271,278,MISC,0.9999
1371189389833945089,mippcivzla,4,14,ORG,0.9714
1371189389833945089,combateprevenciónycontrol,56,81,MISC,0.9996
1371189389833945089,gobierno bolivariano,86,106,ORG,0.9999
1371189389917790208,covid19,112,119,MISC,0.9982
1371189389917790208,mexico,131,137,LOC,0.9998
1371189389917790208,quintanaroo,138,149,LOC,0.9996
1371189389938724864,covid19,241,248,MISC,0.9999
1371189389938724864,diropspaho,252,262,ORG,0.9979
1371189390282735616,corona,17,23,MISC,0.9913
1371189390282735616,mi rey,42,48,PER,0.9941
1371189390282735616,kunnoefrontrow,50,64,MISC,0.5752
1371189390463012871,oms,56,59,ORG,0.9998
1371189390463012871,covid19,133,140,MISC,0.9999
1371189390513422336,mippcivzla,4,14,ORG,0.9672
1371189390513422336,sigamoscuidándonos,48,66,MISC,0.5691
1371189390513422336,covid-19,96,104,MISC,0.9998
1371189390593060866,sanadistancia,23,36,MISC,0.8467
1371189390593060866,covid19,143,150,MISC,0.999
1371189390593060866,locatelcontigo2021,164,182,MISC,0.8043
1371189390643433474,covid-19,62,70,MISC,0.9999
1371189390685450242,sax,4,7,MISC,0.8785
1371189390685450242,la maldita vecindad,26,45,ORG,0.9994
1371189390685450242,covid-19,122,130,MISC,0.9999
1371189390714671110,subdirección nacional técnica del inr,92,129,ORG,0.9997
1371189390714671110,covidー19,223,231,MISC,0.9999
1371189390949679107,tomadato,0,8,ORG,0.9156
1371189390949679107,covid-19,79,87,MISC,0.9999
1371189391096475651,gabriel barbosa,14,29,PER,0.9999
1371189391096475651,"gabigol""",31,39,PER,0.9434
1371189391096475651,flamengo,53,61,ORG,0.9997
1371189391096475651,sao paulo,204,213,LOC,0.9991
1371189391146713092,covid-19,29,37,MISC,0.9999
1371189391146713092,cdmx,57,61,LOC,0.9998
1371189391268347904,lula da silva,0,13,PER,0.9999
1371189391268347904,covid-19,45,53,MISC,0.9999
1371189394015539205,covid,36,41,MISC,0.9998
1371189394015539205,detallesquesalvan,77,94,MISC,0.6913
1371189394032357378,sistemas de transporte público,197,227,MISC,0.759
1371189394032357378,héroesenlavía,261,274,MISC,0.5231
1371189394615410688,covid-19,51,59,MISC,0.9999
1371189395164786691,covid19,171,178,MISC,0.9999
1371189395273830401,covid,55,60,MISC,0.9978
1371189395273830401,hospital general de massachusetts,93,126,ORG,0.9998
1371189395403968515,covid-19,67,75,MISC,0.9999
1371189397073375239,vivianolala,4,15,PER,0.7548
1371189397073375239,monerohernandez,24,39,PER,0.7589
1371189397073375239,covid,91,96,MISC,0.9998
1371189400823074819,gnbdesur33,4,14,ORG,0.9898
1371189402437816320,mmorin,4,10,ORG,0.9798
1371189402437816320,covid,103,108,MISC,0.9997
1371189402471370753,covid,26,31,ORG,0.9999
1371189403272482818,eulalio cervantes galarza,13,38,PER,0.9999
1371189403272482818,"""sax""",60,65,PER,0.9997
1371189403272482818,la maldita vecindad,82,101,ORG,0.999
1371189407169060866,anabel alonso,57,70,PER,1.0
1371189407169060866,violencia machista,85,103,MISC,0.9996
1371189407169060866,covid19,120,127,ORG,0.9889
1371189408133738497,venepress,4,13,ORG,0.9996
1371189408133738497,covid,65,70,MISC,0.9998
1371189409240993794,gamaride,4,12,ORG,0.4441
1371189409240993794,argentina,15,24,ORG,0.9998
1371189409240993794,cancún,72,78,LOC,1.0
1371189409240993794,covid,102,107,MISC,0.9795
1371189409240993794,méxico,130,136,LOC,1.0
1371189409605881856,peperinabel,4,15,PER,0.5621
1371189411057172483,cierrasantiagoy,4,19,PER,0.9478
1371189411057172483,canada,118,124,LOC,1.0
1371189411069706240,juliocastrom,4,16,PER,0.9773
